,customer_id,age,income,purchase_amount,gender,region,total_purchases,preferred_product_category,customer_loyalty_score,signup_date,last_purchase_date,customer_days,customer_segment,age_segment,clv_segment
1927,1928,27.0,51900.0,295.8186306416703,Female,West,36.0,Clothing,13.985450251781783,2021-12-23,2022-12-02,344 days,New,young,
1928,1929,74.0,105100.0,1050.0592817979702,Male,East,10.0,Health,39.84034149271385,2021-01-06,2021-10-29,296 days,New,Very Old,Medium
1930,1931,66.0,102000.0,179.7261394345312,Female,South,36.0,Health,62.94644101765912,2022-05-09,2022-10-31,175 days,Very New,Very Old,
1931,1932,64.0,106800.0,1351.2495699328724,Female,North,16.0,Toys,50.48781620223341,2021-04-18,2021-07-14,87 days,Very New,Very Old,Medium
1932,1933,29.0,46100.0,1384.579192646483,Female,South,14.0,Home & Garden,53.67186274062181,2021-03-12,2023-04-22,771 days,Loyal,young,Medium
1933,1934,79.0,97800.0,696.1094250847159,Male,East,16.0,Clothing,2.406703835760537,2021-12-06,2021-12-17,11 days,Very New,Very Old,Low
1935,1936,41.0,27900.0,1631.1463360994696,Male,South,41.0,Home & Garden,31.0696657939172,2021-04-10,2021-07-19,100 days,Very New,mid,High
1936,1937,36.0,110600.0,449.8643943503829,Male,North,4.0,Clothing,98.7088537881449,2021-11-23,2023-06-03,557 days,Regular,mid,
1937,1938,25.0,66300.0,1093.2135979394318,Male,North,29.0,Home & Garden,29.556773848703365,2021-02-02,2022-05-23,475 days,Regular,young,Medium
1938,1939,48.0,66200.0,1937.053504908553,Male,West,6.0,Electronics,89.65788488242853,2021-05-23,2023-06-17,755 days,Loyal,mid,High
1941,1942,40.0,65300.0,382.128245075964,Male,South,1.0,Clothing,24.76173990609444,2022-09-24,2023-01-15,113 days,Very New,mid,
1942,1943,54.0,95300.0,1143.5375518859946,Female,East,40.0,Electronics,27.2828384914298,2022-11-11,2022-11-29,18 days,Very New,old,Medium
1943,1944,71.0,108300.0,766.4752696783144,Male,East,3.0,Health,97.82485938889842,2021-08-05,2023-07-20,714 days,Loyal,Very Old,Low
1944,1945,33.0,110300.0,1930.5586309736152,Female,South,1.0,Health,67.42915055672371,2022-03-10,2022-10-16,220 days,New,young,High
1945,1946,23.0,43000.0,561.6132174238351,Male,East,1.0,Health,93.1680995620966,2022-12-30,2023-06-21,173 days,Very New,young,Low
1946,1947,25.0,109200.0,811.3228441297922,Female,North,39.0,Home & Garden,83.49950222048219,2021-02-23,2021-09-29,218 days,New,young,Low
1948,1949,35.0,100800.0,1082.211374553177,Male,North,45.0,Home & Garden,67.53879242455632,2022-08-15,2022-11-17,94 days,Very New,mid,Medium
1949,1950,42.0,72000.0,1015.207628930082,Female,North,30.0,Home & Garden,62.48371936960315,2021-05-31,2022-10-14,501 days,Regular,mid,Medium
1950,1951,29.0,114800.0,530.4014066439028,Male,West,32.0,Electronics,66.62630261917867,2021-02-24,2021-10-24,242 days,New,young,Low
1951,1952,32.0,46000.0,1408.699849414674,Male,South,33.0,Home & Garden,26.477366462727623,2022-06-01,2023-02-26,270 days,New,young,Medium
1952,1953,76.0,74900.0,48.45844451999973,Female,North,48.0,Clothing,40.81251342079371,2022-03-24,2022-09-13,173 days,Very New,Very Old,
1953,1954,43.0,118600.0,118.0350068105412,Male,North,22.0,Health,59.26158115981464,2021-02-04,2023-08-31,938 days,Very Old,mid,
1954,1955,58.0,75400.0,1206.7300025288894,Male,South,30.0,Electronics,3.592846505585712,2021-04-29,2023-05-31,762 days,Loyal,old,Medium
1955,1956,62.0,30600.0,696.5156561605392,Female,North,46.0,Home & Garden,48.28349014016934,2021-07-16,2021-12-17,154 days,Very New,old,Low
1957,1958,64.0,115600.0,1808.317567631116,Female,East,23.0,Electronics,49.236772758532986,2022-05-29,2022-11-10,165 days,Very New,Very Old,High
1959,1960,27.0,46000.0,1639.928250633047,Female,North,25.0,Electronics,20.19051205151908,2022-02-26,2022-04-12,45 days,Very New,young,High
1960,1961,33.0,82200.0,1341.3170623420328,Male,North,12.0,Toys,79.4343343985438,2022-06-01,2023-11-25,542 days,Regular,young,Medium
1961,1962,24.0,22000.0,268.65256336611816,Female,West,17.0,Electronics,35.88782880375289,2022-11-17,2023-01-19,63 days,Very New,young,
1962,1963,34.0,34300.0,1535.7758719846213,Male,West,15.0,Home & Garden,95.65875534795444,2021-05-19,2022-08-25,463 days,Regular,mid,High
1963,1964,40.0,107800.0,436.1800980633158,Female,West,10.0,Health,99.37148082595792,2022-12-06,2023-01-10,35 days,Very New,mid,
1964,1965,43.0,48300.0,660.4168530983897,Male,North,35.0,Health,91.6000542595843,2022-10-12,2023-07-20,281 days,New,mid,Low
1965,1966,38.0,79800.0,1642.083739962792,Male,North,29.0,Health,8.487674481614393,2022-09-20,2023-12-28,464 days,Regular,mid,High
1966,1967,39.0,65900.0,1082.3207046190275,Female,West,12.0,Clothing,33.31831554960269,2021-02-13,2021-05-11,87 days,Very New,mid,Medium
1969,1970,31.0,99700.0,1223.4013084416367,Female,East,10.0,Toys,91.11835893074296,2021-09-15,2022-11-18,429 days,Regular,young,Medium
1970,1971,32.0,61200.0,185.906125645558,Female,East,18.0,Clothing,57.25531936410988,2022-05-28,2023-04-11,318 days,New,young,
1971,1972,70.0,91300.0,1293.2607672092588,Female,South,47.0,Electronics,48.03975881875302,2022-01-12,2022-10-28,289 days,New,Very Old,Medium
1972,1973,24.0,85400.0,1529.8173947955588,Female,West,2.0,Home & Garden,10.649631700445106,2021-10-16,2023-12-03,778 days,Loyal,young,High
1973,1974,26.0,96400.0,1178.163170077869,Male,North,49.0,Toys,83.94715423230991,2022-04-15,2023-05-25,405 days,New,young,Medium
1974,1975,68.0,108300.0,547.1383729676443,Male,West,8.0,Electronics,74.51415484204786,2021-04-13,2021-10-12,182 days,Very New,Very Old,Low
1975,1976,65.0,24200.0,82.0584843405561,Male,East,22.0,Health,5.88766030154122,2021-05-29,2023-04-03,674 days,Loyal,Very Old,
1976,1977,25.0,110300.0,256.5087902492858,Male,North,22.0,Clothing,20.941458959528536,2021-03-25,2022-07-18,480 days,Regular,young,
1978,1979,76.0,80800.0,1870.1520293481767,Male,West,26.0,Toys,68.44024020646387,2021-06-24,2022-07-01,372 days,New,Very Old,High
1981,1982,35.0,87100.0,1735.5731052331023,Male,East,31.0,Home & Garden,19.3110211709014,2022-10-16,2023-02-05,112 days,Very New,mid,High
1984,1985,69.0,101900.0,1633.730327018773,Female,South,14.0,Toys,71.58195730387541,2021-10-25,2021-11-04,10 days,Very New,Very Old,High
1985,1986,56.0,88200.0,536.1368123263753,Female,North,33.0,Clothing,73.71069804033034,2021-05-15,2023-12-31,960 days,Very Old,old,Low
1986,1987,52.0,84700.0,607.8534350507251,Female,East,7.0,Toys,79.39953108692825,2021-02-24,2021-11-03,252 days,New,old,Low
1987,1988,35.0,81900.0,21.242482924343214,Male,West,24.0,Electronics,35.657304264406,2021-02-25,2022-07-22,512 days,Regular,mid,
1989,1990,59.0,47000.0,1836.7388913007628,Male,West,11.0,Electronics,97.84133943229372,2022-08-11,2023-10-27,442 days,Regular,old,High
1992,1993,31.0,39300.0,906.055721605026,Male,North,2.0,Toys,71.63597857109747,2021-12-21,2023-08-16,603 days,Regular,young,Low
1993,1994,48.0,101800.0,221.74567286367457,Male,East,15.0,Electronics,90.07947002628694,2021-05-12,2021-08-05,85 days,Very New,mid,
1996,1997,61.0,23900.0,1922.442245818773,Female,South,28.0,Toys,91.92962153289052,2021-04-20,2023-05-14,754 days,Loyal,old,High
1997,1998,77.0,32400.0,1807.6786863956568,Male,North,39.0,Toys,94.62329004445272,2022-08-05,2023-05-24,292 days,New,Very Old,High
1998,1999,62.0,114800.0,1399.5745335721006,Male,East,44.0,Home & Garden,48.4139127117945,2021-05-06,2023-01-23,627 days,Regular,old,Medium
1999,2000,51.0,65800.0,211.3483566464454,Male,North,4.0,Toys,37.45509634032975,2021-10-23,2022-08-17,298 days,New,old,
2000,2001,20.0,57000.0,562.8447945911543,Male,North,10.0,Electronics,28.278180560302925,2021-06-28,2022-12-05,525 days,Regular,young,Low
2001,2002,54.0,74400.0,653.7123192328761,Female,West,6.0,Health,49.87515410909684,2021-07-16,2023-07-14,728 days,Loyal,old,Low
2002,2003,60.0,71800.0,1531.0371143362113,Male,South,30.0,Toys,93.45311515910517,2021-04-11,2022-07-07,452 days,Regular,old,High
2003,2004,57.0,38700.0,1608.4533748855258,Female,South,46.0,Toys,14.980962742445548,2022-07-27,2023-02-22,210 days,Very New,old,High
2005,2006,72.0,60400.0,847.4103133028672,Female,North,49.0,Home & Garden,91.16078569574888,2021-01-09,2022-05-28,504 days,Regular,Very Old,Low
2006,2007,40.0,94900.0,108.12789776681925,Male,West,43.0,Toys,34.9119270144252,2022-02-17,2023-09-11,571 days,Regular,mid,
2007,2008,61.0,22700.0,592.4907024691468,Male,North,10.0,Clothing,76.80814070435372,2022-12-19,2023-10-06,291 days,New,old,Low
2008,2009,56.0,62200.0,913.5446508117273,Female,West,32.0,Clothing,38.9259786241102,2022-07-20,2022-08-10,21 days,Very New,old,Low
2010,2011,73.0,75600.0,917.4695722949424,Male,South,42.0,Health,98.10023499572084,2021-04-14,2023-06-26,803 days,Loyal,Very Old,Low
2011,2012,66.0,82300.0,1709.2881082704448,Male,West,3.0,Health,38.78220105752783,2021-05-06,2023-08-14,830 days,Loyal,Very Old,High
2012,2013,21.0,35500.0,1171.0156190556056,Male,North,26.0,Toys,84.50986545742005,2022-06-30,2023-01-13,197 days,Very New,young,Medium
2014,2015,39.0,23000.0,399.5092112839432,Male,East,17.0,Toys,98.38301430112544,2021-09-27,2022-08-11,318 days,New,mid,
2016,2017,30.0,21900.0,735.7445566471879,Male,South,18.0,Toys,48.576112054915,2021-04-28,2022-04-08,345 days,New,young,Low
2017,2018,35.0,113100.0,730.2794987012755,Male,South,19.0,Electronics,30.340156164300204,2021-04-02,2021-04-04,2 days,Very New,mid,Low
2018,2019,50.0,104400.0,1067.9495473243085,Male,South,12.0,Home & Garden,31.401876372236504,2022-09-04,2023-10-18,409 days,New,old,Medium
2020,2021,62.0,61300.0,1597.7859091468583,Female,East,5.0,Clothing,20.051859006430877,2021-03-28,2022-04-14,382 days,New,old,High
2022,2023,61.0,80300.0,1614.8232404203618,Male,North,27.0,Toys,53.63085347542523,2021-05-04,2023-05-18,744 days,Loyal,old,High
2024,2025,19.0,98900.0,129.757318103643,Male,North,30.0,Toys,81.0582433810541,2021-02-01,2023-12-04,1036 days,Very Old,young,
2025,2026,72.0,102800.0,1117.2915489894865,Female,East,15.0,Toys,32.24711128461346,2021-12-23,2023-08-13,598 days,Regular,Very Old,Medium
2032,2033,30.0,33000.0,1064.9688893661662,Male,West,41.0,Health,88.94114309537065,2021-04-10,2022-05-15,400 days,New,young,Medium
2033,2034,30.0,44400.0,1123.733114983928,Female,East,32.0,Electronics,91.36080238811446,2021-09-01,2023-04-08,584 days,Regular,young,Medium
2034,2035,35.0,51000.0,1957.0949992009505,Male,West,4.0,Toys,46.07004381371572,2021-02-27,2021-07-08,131 days,Very New,mid,High
2035,2036,49.0,94000.0,1550.8720296589786,Male,East,5.0,Health,80.67817123525782,2021-12-23,2022-04-05,103 days,Very New,old,High
2037,2038,52.0,102300.0,1561.288245427172,Female,North,22.0,Health,85.82645485117469,2021-11-16,2021-12-17,31 days,Very New,old,High
2038,2039,76.0,104100.0,357.6653368184872,Male,South,42.0,Toys,82.46818841667168,2021-01-19,2022-08-04,562 days,Regular,Very Old,
2041,2042,69.0,71000.0,1385.374469755795,Male,South,46.0,Health,63.999890359674815,2021-05-16,2022-09-12,484 days,Regular,Very Old,Medium
2042,2043,46.0,27700.0,1757.0732776622106,Male,South,30.0,Health,0.085729068821605,2021-10-23,2023-11-11,749 days,Loyal,mid,High
2044,2045,66.0,114600.0,182.38126759221151,Male,East,16.0,Toys,40.65675749007108,2021-04-11,2023-08-02,843 days,Loyal,Very Old,
2045,2046,46.0,80700.0,611.0163341884273,Male,South,15.0,Home & Garden,51.73432058592131,2022-01-15,2023-05-05,475 days,Regular,mid,Low
2046,2047,79.0,114900.0,1351.276478705745,Male,East,5.0,Health,19.480407979302093,2021-06-04,2022-04-28,328 days,New,Very Old,Medium
2048,2049,61.0,22500.0,570.6620917565308,Female,South,23.0,Clothing,81.0619866279359,2022-08-23,2023-05-09,259 days,New,old,Low
2049,2050,74.0,110100.0,385.1816773568446,Male,North,10.0,Clothing,58.58923457197282,2021-04-15,2023-07-31,837 days,Loyal,Very Old,
2052,2053,61.0,86400.0,1467.4004912961766,Female,West,15.0,Clothing,23.765781152713807,2021-05-08,2021-12-12,218 days,New,old,Medium
2053,2054,64.0,64900.0,171.71235594456138,Female,South,18.0,Toys,43.581284110915405,2022-02-05,2022-06-25,140 days,Very New,Very Old,
2057,2058,42.0,24100.0,586.458045621896,Female,South,21.0,Toys,94.24999298728906,2022-07-04,2023-03-30,269 days,New,mid,Low
2058,2059,56.0,30500.0,1451.0819785013753,Male,North,2.0,Toys,98.45374591343786,2021-05-04,2023-11-26,936 days,Very Old,old,Medium
2059,2060,37.0,83000.0,1891.7079396982408,Female,North,22.0,Home & Garden,9.497750804983996,2021-12-26,2023-01-27,397 days,New,mid,High
2060,2061,22.0,113900.0,1835.8120233502304,Female,South,8.0,Electronics,33.51934351720487,2021-03-05,2021-12-17,287 days,New,young,High
2062,2063,47.0,110500.0,935.9684004488172,Female,West,32.0,Electronics,83.4228823368969,2021-04-12,2021-11-30,232 days,New,mid,Low
2064,2065,20.0,21200.0,1372.9861980029052,Female,South,4.0,Health,62.12617559255493,2021-10-04,2022-10-29,390 days,New,young,Medium
2065,2066,62.0,83000.0,383.4569461495271,Male,East,30.0,Health,53.991086573500624,2021-08-15,2021-10-23,69 days,Very New,old,
2066,2067,31.0,115700.0,1645.4200429537404,Female,East,19.0,Clothing,71.02535838407161,2021-01-23,2021-02-14,22 days,Very New,young,High
2068,2069,47.0,80200.0,394.1916067429268,Female,South,18.0,Toys,13.74933545300323,2021-03-05,2021-06-24,111 days,Very New,mid,
2069,2070,67.0,108100.0,577.958753785055,Female,West,29.0,Toys,1.762000272971398,2021-06-06,2023-10-01,847 days,Loyal,Very Old,Low
2071,2072,35.0,25100.0,1048.029809714851,Female,North,33.0,Toys,90.78344287914372,2021-05-29,2021-12-07,192 days,Very New,mid,Medium
2073,2074,54.0,30500.0,264.6616450551208,Female,North,18.0,Health,19.595682113562308,2022-11-12,2023-01-28,77 days,Very New,old,
2074,2075,42.0,93800.0,264.9078842152462,Male,West,44.0,Health,92.60427462471073,2022-04-09,2022-07-04,86 days,Very New,mid,
2078,2079,63.0,103200.0,88.60840543175381,Female,West,1.0,Toys,70.09093819546891,2021-05-12,2022-04-24,347 days,New,old,
2079,2080,32.0,106400.0,271.90527613528127,Male,South,39.0,Toys,42.20686381374128,2021-07-16,2022-03-10,237 days,New,young,
2081,2082,32.0,32700.0,997.2164459871168,Male,South,39.0,Toys,74.14399520442691,2021-02-04,2022-11-24,658 days,Loyal,young,Low
2082,2083,66.0,54400.0,918.074163038046,Male,East,19.0,Electronics,4.006056326058294,2022-02-24,2023-09-18,571 days,Regular,Very Old,Low
2083,2084,74.0,78700.0,95.33737305398002,Female,East,31.0,Health,67.62468120618401,2022-01-12,2023-07-11,545 days,Regular,Very Old,
2085,2086,21.0,86900.0,1065.574800245516,Male,South,24.0,Home & Garden,96.37791364163036,2021-08-08,2023-04-23,623 days,Regular,young,Medium
2086,2087,29.0,46200.0,420.1202534513112,Male,East,5.0,Health,96.66226101597636,2022-11-28,2023-03-12,104 days,Very New,young,
2089,2090,54.0,25300.0,1677.5806891061509,Female,West,1.0,Clothing,14.135737488837874,2021-12-08,2022-06-17,191 days,Very New,old,High
2090,2091,78.0,27700.0,1733.2832272180283,Female,South,33.0,Health,6.645652595713402,2022-02-20,2022-08-15,176 days,Very New,Very Old,High
2091,2092,54.0,63400.0,1213.63583318336,Male,South,33.0,Toys,43.27798722589024,2022-04-01,2023-04-19,383 days,New,old,Medium
2092,2093,60.0,35000.0,1460.5221259156824,Female,North,32.0,Electronics,68.98820108350104,2021-10-24,2022-07-03,252 days,New,old,Medium
2093,2094,77.0,96200.0,248.0084590576833,Male,East,28.0,Electronics,56.77611222977269,2021-11-27,2023-11-04,707 days,Loyal,Very Old,
2095,2096,56.0,117100.0,1340.59209290462,Male,West,41.0,Clothing,81.8112546774591,2022-11-11,2023-05-26,196 days,Very New,old,Medium
2096,2097,73.0,21100.0,417.4114289693086,Male,North,12.0,Toys,79.4427472183747,2021-12-05,2022-11-09,339 days,New,Very Old,
2097,2098,63.0,30200.0,1762.7063711623127,Male,West,9.0,Clothing,73.19420550777613,2021-10-25,2022-10-24,364 days,New,old,High
2098,2099,41.0,102600.0,406.0935402916192,Male,West,11.0,Clothing,7.7032248153761085,2022-11-08,2022-11-15,7 days,Very New,mid,
2099,2100,28.0,116100.0,640.6851724959719,Male,South,33.0,Health,79.64696278956436,2021-11-08,2021-12-02,24 days,Very New,young,Low
2101,2102,30.0,110700.0,1283.933128958847,Male,East,42.0,Health,5.944208829091647,2021-02-24,2023-05-21,816 days,Loyal,young,Medium
2104,2105,24.0,109200.0,1701.9395712585394,Male,East,31.0,Health,59.92388584682836,2021-04-15,2022-10-05,538 days,Regular,young,High
2105,2106,69.0,63600.0,1075.0373219208543,Female,West,2.0,Home & Garden,51.357740212746286,2021-06-24,2023-08-21,788 days,Loyal,Very Old,Medium
2106,2107,21.0,49100.0,953.2171523280354,Female,East,19.0,Toys,17.744614746874355,2021-10-21,2023-08-26,674 days,Loyal,young,Low
2109,2110,37.0,102300.0,253.65193270636223,Male,South,10.0,Electronics,12.744305557012304,2022-03-26,2022-06-05,71 days,Very New,mid,
2113,2114,68.0,111900.0,819.1792726343963,Male,South,30.0,Electronics,97.36483661436228,2022-01-25,2023-09-25,608 days,Regular,Very Old,Low
2114,2115,62.0,112800.0,1987.284782182053,Male,North,11.0,Electronics,46.95770484256961,2021-07-31,2022-05-12,285 days,New,old,High
2115,2116,63.0,106700.0,366.27019366582806,Male,South,41.0,Home & Garden,63.23683319146129,2022-10-29,2023-08-22,297 days,New,old,
2117,2118,60.0,32900.0,363.32421108811633,Male,West,20.0,Home & Garden,13.845385365700537,2022-06-19,2022-07-31,42 days,Very New,old,
2120,2121,43.0,24500.0,1366.343985976965,Male,North,15.0,Health,11.162680851354068,2022-12-22,2023-02-18,58 days,Very New,mid,Medium
2121,2122,58.0,83700.0,421.6888883101845,Female,South,34.0,Home & Garden,45.91729416713005,2021-05-02,2023-09-12,863 days,Very Old,old,
2122,2123,66.0,90900.0,1496.344098390594,Female,West,24.0,Home & Garden,65.88872657669322,2021-09-10,2022-01-08,120 days,Very New,Very Old,Medium
2123,2124,75.0,104000.0,1991.3257380529592,Female,West,33.0,Clothing,35.49232709728912,2021-05-21,2022-04-14,328 days,New,Very Old,High
2125,2126,73.0,63500.0,997.0903961842978,Female,North,41.0,Clothing,81.89633680274763,2021-06-02,2022-06-16,379 days,New,Very Old,Low
2126,2127,23.0,113900.0,1847.884497466144,Female,North,45.0,Clothing,36.31033206095512,2022-12-27,2023-09-15,262 days,New,young,High
2127,2128,22.0,58600.0,51.386647619115074,Male,North,40.0,Toys,19.43209733839072,2021-11-04,2022-07-16,254 days,New,young,
2129,2130,71.0,111500.0,1779.7181032913495,Male,North,21.0,Health,21.455420764279097,2021-11-13,2022-01-04,52 days,Very New,Very Old,High
2131,2132,40.0,93300.0,911.1270574232012,Male,West,35.0,Toys,66.82893861376992,2021-10-23,2021-12-10,48 days,Very New,mid,Low
2133,2134,26.0,102000.0,1141.7059678639037,Female,East,4.0,Home & Garden,22.756203031986587,2022-08-04,2023-07-06,336 days,New,young,Medium
2135,2136,37.0,66300.0,619.1939021989349,Male,South,48.0,Home & Garden,1.960342089522016,2021-10-09,2023-02-15,494 days,Regular,mid,Low
2136,2137,75.0,27400.0,930.7637059626396,Male,West,16.0,Electronics,22.808776834724263,2021-07-27,2023-12-17,873 days,Very Old,Very Old,Low
2137,2138,66.0,99100.0,573.0921808475878,Female,West,31.0,Electronics,2.390535249779624,2022-07-06,2022-11-17,134 days,Very New,Very Old,Low
2138,2139,78.0,108900.0,751.3945056211253,Female,North,26.0,Health,600.0,2021-04-06,2022-12-19,622 days,Regular,Very Old,Low
2141,2142,52.0,61100.0,39.82061290709013,Male,East,33.0,Home & Garden,38.37267594912731,2022-10-10,2023-08-06,300 days,New,old,
2144,2145,79.0,112300.0,676.6825314704946,Female,North,47.0,Home & Garden,20.934811596785163,2021-11-29,2021-12-23,24 days,Very New,Very Old,Low
2147,2148,20.0,88900.0,1008.2351430530608,Male,South,42.0,Electronics,14.703000921514608,2021-04-16,2022-03-10,328 days,New,young,Medium
2148,2149,49.0,27300.0,238.08172017955357,Male,West,15.0,Home & Garden,34.96017324042866,2021-04-11,2023-04-21,740 days,Loyal,old,
2149,2150,52.0,45400.0,791.2417313719092,Male,North,6.0,Electronics,22.437833393018547,2021-12-25,2023-10-21,665 days,Loyal,old,Low
2151,2152,30.0,33300.0,51.0778930806337,Male,South,24.0,Electronics,98.33675603649452,2022-09-10,2023-06-03,266 days,New,young,
